symbol	globalScore
KIF11	0.822262786447
PCNT	0.817562787381
WDR62	0.815794363515
MCPH1	0.813637044598
PNKP	0.81063189136
NDE1	0.810480726842
CDK5RAP2	0.80638399635
CIT	0.799267545253
TUBGCP6	0.798693448008
CEP152	0.793884398146
ASPM	0.793540070623
STIL	0.791966381417
KIF14	0.790866174431
SLC25A19	0.790452669847
ANKLE2	0.785327471522
ZNF335	0.78206199419
TUBGCP4	0.779486682995
KNL1	0.757393326629
CEP135	0.751735324757
LMNB2	0.75096950217
MFSD2A	0.747213513157
LMNB1	0.737705086933
CPAP	0.727859385192
AHDC1	0.707278031015
PURA	0.702324535703
NCAPD3	0.689280156942
SASS6	0.683784945744
RNU4ATAC	0.674473757629
MED13L	0.671949447758
BCL11A	0.661761485789
CTCF	0.660432063337
CAMK2A	0.659914060254
PPP2R5D	0.646724379269
ARFGEF1	0.645497108687
CAMK2B	0.642262248053
GABRB2	0.640465263353
KCNN2	0.636386596985
KCNQ5	0.636018067477
POGZ	0.634938544872
NCAPD2	0.634131674837
VAMP2	0.633973434708
WDR11	0.632852583472
DDX3X	0.631940561009
ARF3	0.631250604687
SLC2A1	0.629586243129
PHC1	0.624865232043
ZNF668	0.618532951243
SLC6A8	0.615532905638
PACS1	0.611849109921
BUB1	0.610864849388
TUBA1A	0.61035971557
PPP2R1A	0.610358835
MYT1L	0.608735655714
DYRK1A	0.608083998391
NBEA	0.605084350975
YY1	0.605072858522
PIDD1	0.604062529721
KMT2C	0.602442590679
ASH1L	0.602118101714
TCF20	0.601281064886
MAPK1	0.601003395662
CHKA	0.600691529385
SETD2	0.600090371109
STXBP1	0.597618769297
PGAP2	0.596816560525
POU3F3	0.592154035123
ZMYND11	0.58889502001
CHD5	0.586929327016
RTTN	0.583581208601
SYNGAP1	0.581721427375
HNRNPU	0.580795984762
IQSEC2	0.579448078058
COPB2	0.577719737378
NUP37	0.576758108335
KAT6A	0.575995566021
QRICH1	0.572212276123
RALA	0.571016571225
KANSL1	0.569253240956
PLK4	0.567946793571
KMT2E	0.567879978937
STX1A	0.567615202767
RBBP8	0.567339619787
USP27X	0.566968861934
PCGF2	0.566288732341
CIC	0.566275598314
KDM5A	0.564869818065
KCNH1	0.5644511973
SMARCC2	0.563914980249
WASF1	0.563830169401
CLASP1	0.558786939492
MTOR	0.558430347652
STAG1	0.558289657599
WDR37	0.557589415714
RLIM	0.556169015323
FRMPD4	0.55559573772
SYT1	0.554955325157
DDX6	0.554911330582
HNRNPR	0.554369782027
GHR	0.554303512138
NCAPH	0.554226569833
MECP2	0.554021885198
MED27	0.554020734387
SHANK1	0.550832570624
RAB11A	0.550230556095
WNK3	0.549953074628
SMARCA5	0.548343577174
ZNF142	0.548001373605
UBR7	0.54537667223
UFSP2	0.545294543373
KCNB1	0.544241832759
PHIP	0.544064871247
ARID1B	0.543256260226
GRIN2B	0.543249195141
ANKRD11	0.542664214393
GNB1	0.540791173421
HDAC4	0.540719557072
SLC9A6	0.540224559809
P4HTM	0.540087345729
HIVEP2	0.540003411559
SHANK3	0.539703585809
MCM7	0.538983454049
LRP2	0.53856516722
BPTF	0.538514576729
KMT2A	0.537536344072
RORA	0.537480642763
ATP1A1	0.536952505457
CHD2	0.535634128218
OGT	0.534969083968
GRIN2A	0.534325478673
SRSF1	0.533536688247
FOXP1	0.532390539141
NFIB	0.531527966817
SCN2A	0.530657804235
PHF21A	0.53051629287
PPFIBP1	0.52922482381
PABPC1	0.528663449912
HS2ST1	0.528037217381
CAMK4	0.527959651238
SATB2	0.527183387021
SPRED2	0.526872014228
TRAPPC14	0.526626966358
ABHD16A	0.526137987572
CDK6	0.525078286609
ADNP	0.524961491205
KDM5C	0.524204829429
NAA15	0.521277991129
MED12L	0.521080445559
ASXL3	0.520453187696
CHAMP1	0.520250198923
CTNNB1	0.520214386631
TRIO	0.520037579281
SCUBE3	0.519344066471
FGFR3	0.518080643747
COL1A1	0.517881756127
KCNK4	0.517759429758
UBA5	0.517664715285
DYNC1H1	0.516811251616
KAT6B	0.514499044682
CHD8	0.514239132125
EHMT1	0.513819066743
UBE3A	0.513631102425
SETD5	0.513344014268
SCN1A	0.512143402789
CREBBP	0.511747943904
VPS13B	0.509477747266
CHD3	0.508869374123
NEXMIF	0.508389976916
PLXNB2	0.50762855583
RAI1	0.50725995295
TRIP12	0.50650862547
FMR1	0.50615647206
TNPO2	0.503963196291
HDAC8	0.503725297068
NAA10	0.502996082187
ZMIZ1	0.502415064822
BLOC1S1	0.501448000058
PUF60	0.501217241858
WDR26	0.500789735776
SMARCA2	0.500785482208
JARID2	0.500443003812
GATAD2B	0.500438471674
DLG4	0.500426317765
SET	0.500389240998
METTL23	0.500158759518
TCF4	0.500139826133
ST3GAL5	0.499966781919
MSL3	0.499175786982
ZNF292	0.498912290234
TUSC3	0.498577220471
ALDH4A1	0.496910380731
SETBP1	0.496674930894
SLC6A1	0.495530925421
ZBTB20	0.495294686133
ADGRL1	0.495060428236
DROSHA	0.49470316771
HEATR3	0.494610772746
KCNQ2	0.493998489653
AP4M1	0.493162113743
SMARCA4	0.493023374105
GTPBP2	0.492523057211
KCNQ3	0.492437121261
SETD1A	0.492424237303
SLC35A2	0.492067356125
MACF1	0.491951851014
SLC12A2	0.491951851014
ZNF526	0.491705464444
EP300	0.491380930127
MORC2	0.490753590996
OTUD6B	0.490478561987
POC1A	0.489939694027
TPP1	0.489693307457
KAT5	0.489529049744
NSUN2	0.488223562305
MEF2C	0.488079160236
EBF3	0.486747765976
ANGPT2	0.486167635664
PTPN11	0.486157814172
TANGO2	0.486097603454
AGO1	0.485991699523
WAC	0.485195576721
HARS1	0.485063293167
ATP1A2	0.484735287903
SMARCAL1	0.484416528421
LARP7	0.484228783669
SMG8	0.483061402287
ACTB	0.48296982394
SOX4	0.482582438833
MARK2	0.48255003469
MBD5	0.482442829765
GRIN1	0.480779300303
CRADD	0.480176626199
COL7A1	0.479427200383
SCN8A	0.479290983745
PDCD6IP	0.479206645905
MED12	0.478513259445
KMT2D	0.477343093568
CASK	0.477318090229
HUWE1	0.476115547831
TAF13	0.475665480596
BCS1L	0.475372088088
BRF1	0.475320757553
PAFAH1B1	0.474216979571
SON	0.473770923804
TBR1	0.473763498279
ZBTB18	0.4728076166
CAPZA2	0.472317077131
GRIK2	0.472037862225
SCAPER	0.47146723709
TP53BP1	0.471286074811
KIF5B	0.471214314723
WDR45	0.46844997689
MIR5004	0.468211218427
CUL4B	0.46748553599
ACY1	0.465813059138
KAT8	0.46577009548
SCN3A	0.465119657459
DTYMK	0.465028480024
ODC1	0.464625184999
AP1G1	0.464623833295
FBRSL1	0.464621574751
ADSL	0.464275093638
DHPS	0.46408260413
DHCR7	0.464060788652
AP2M1	0.464002374503
SMARCD1	0.463915112593
TREX1	0.463822717629
UMPS	0.463745721826
TRIM8	0.463598813834
METTL5	0.46329861605
GJB2	0.46325808174
PPP2CA	0.463208701765
LMBRD2	0.463145154562
SC5D	0.463124622348
TCN2	0.46308355792
CACNA1E	0.462991162956
TAF1	0.462918771657
ATIC	0.462898767993
TAOK1	0.462855422207
ALOXE3	0.462796106922
HES7	0.462796106922
PITRM1	0.462621583102
SLC6A3	0.462621583102
SP9	0.462539454245
GALT	0.462529188138
U2AF2	0.462529188138
CACNA1B	0.462436793174
RAB11B	0.46239230671
PCYT2	0.462344398211
PTS	0.462344398211
SCAMP5	0.462344398211
TMEM222	0.462344398211
VPS41	0.462344398211
CBY1	0.461974818356
GALE	0.461974818356
TAT	0.461974818356
MTR	0.460691554972
PAK3	0.460638502556
DHX30	0.460126919082
LBR	0.460126919082
PTEN	0.459720852836
TANC2	0.459071460614
ZDHHC9	0.458372198051
BRWD3	0.457614331782
NGLY1	0.456416025851
PRR12	0.455948666605
NUDT2	0.455731473932
YWHAG	0.455541332825
PHF6	0.455526700057
HNRNPK	0.454888923117
NSRP1	0.453936456516
GRIA3	0.453629188789
NUP188	0.453063837415
AMMECR1	0.452735321989
TH	0.452735321989
SEMA6B	0.45132886532
PQBP1	0.448791531042
KIF1A	0.448099798244
NALCN	0.447885178709
PACS2	0.447487318341
EEF1A2	0.447418428696
SPECC1L	0.446780979886
CEP290	0.446344670335
ATRX	0.446250124923
RPS6KA3	0.44620428668
DLG3	0.444570616413
KLF7	0.444126620867
ZMYND8	0.443968066547
